full_name,contact_id
"CUMBERLAND VIEW TOWERS, INC - Myron Johnson - 615-653-1063",0011N00001FFmWzQAL
"CENTENNIAL PLAZA, A MN. LIMITED PARTNERSHIP -  - 952-949-2200",0011N00001FFmX0QAL
"Nath Management, Inc. -  - 952-853-1400",0011N00001FFmX1QAL
ADVANCE HOUSING INC -  - 201-498-9140,0011N00001FFmX2QAL
William Walter Co - Justin Hunt - 310-478-0770,0011N00001FFmX3QAL
National Housing Development Corp - Jeff Burum - 909-291-1400,0011N00001FFmX4QAL
Quincy Heights LP - JOSEPH BATES - 617-825-4200,0011N00001FFmX5QAL
"Southeastern Management Co., Inc Dba Semc Of Al, I -  - 662-286-8713",0011N00001FFmX6QAL
Myrtle Davis Senior Complex Corporation -  - 414-463-5035,0011N00001FFmX7QAL
United Development Group - Melissa Tollifson - 858-300-3751,0011N00001FFmX8QAL
"Emeis Park Apartments, Limited Partnership -  - 515-243-8300",0011N00001FFmX9QAL
Ahi Ezer Housing Development Fund Corporation - Hyman Escava - 718-627-2500,0011N00001FFmXAQA1
"Southern Development Company Of Oneonta #2, Ltd -  - 334-273-0311",0011N00001FFmXBQA1
Davis Community Housing Authority - Business,0011N00001FFmXCQA1
Cedarcreek Park Apartments Ltd - Chris Akbari - 409-724-0020,0011N00001FFmXDQA1
Henderson County Health Care Corporation-Two - James Long - 270-860-0172,0011N00001FFmXEQA1
Ehlen Properties - Charlie Ehlen - 320-267-7778,0011N00001FFmXFQA1
LIHC-Low Income Hosuing Corp - Charlie Gendron - 207-772-8800,0011N00001FFmXGQA1
"Orange County Chapter, AHRC -  - 845-561-0670",0011N00001FFmXHQA1
"EVERY CITIZEN COUNTS ORGANIZATION, INC -  - 605-256-6628",0011N00001FFmXIQA1
"Branch Realty, LLC -  - 540-449-1494",0011N00001FFmXJQA1
Dzung Lehoang - Mike My - 310-271-6438,0011N00001FFmXKQA1
Altezza Llc - James Corrigan - 949-677-9550,0011N00001FFmXLQA1
Fidelity National Title - Stephanie Barteky - 310-863-4770,0011N00001FFmXMQA1
STRATFORD GROUP LIMITED -  - 989-354-2424,0011N00001FFmXNQA1
Park Villa LLC - Business - 425-452-4045,0011N00001FFmXOQA1
NDC -real estate management - Mid Associates - 412-647-7400,0011N00001FFmXPQA1
Susquehanna County Housing Authority -  - 570-278-3011,0011N00001FFmXQQA1
So Ga Methodist Home For The Aging Inc -  - 229-931-5907,0011N00001FFmXRQA1
FOUNTAIN COURT CONSUMER HOUSING COOPERATIVE - FOUNTAIN COOPERATIVE - 313-897-3410,0011N00001FFmXSQA1
Berman Law Offices - Teresa Breman - 310-525-3520,0011N00001FFmXTQA1
Camptowne Gardens Apts -  - 706-343-4072,0011N00001FFmXUQA1
Bank Of Cashton -  - 608-654-5121,0011N00001FFmXVQA1
"CONCETTA TOWERS, LTD -  - 973-209-2808",0011N00001FFmXWQA1
Township Of Union - SCHAEFER ASSOCIATES - 908-964-9343,0011N00001FFmXXQA1
Belveron Real Estate Partners - Paul Odland - 415-273-6800,0011N00001FFmXYQA1
"Bedford Tower Apts, Ltd - Tany Miller - 404-330-0950",0011N00001FFmXZQA1
Lynne R Wampler - Larry Wampler - 714-637-7811,0011N00001FFmXaQAL
STILLWATER COMMUNITY HOUSING LP -  - 405-743-2006,0011N00001FFmXbQAL
Foster & Associates -  - 406-863-4804,0011N00001FFmXcQAL
Marion McBride -  - 208-757-2438,0011N00001FFmXdQAL
Urban Housinggrant Heights Lp - Business - 619-298-9292,0011N00001FFmXeQAL
Dylan Investments - Jeffrey Damavandi - 310-395-9030,0011N00001FFmXfQAL
"Santa Maria Towers, HDFC, Inc. - JOSEPH SICARI - 716-866-9885",0011N00001FFmXgQAL
"Mah Woodlake Village II, Lp -  - 317-569-7420",0011N00001FFmXhQAL
New Eden Green Venture L.P. - LP New - 773-568-7033,0011N00001FFmXiQAL
Pualani Manor Corp - Emery Wong - 808-780-4332,0011N00001FFmXjQAL
Lucas Urban Holdings Llc -  - 845-238-5433,0011N00001FFmXkQAL
The Streamwood Company - LLC Stre - 856-428-8270,0011N00001FFmXlQAL
Berkadia - Joe Leon - 949-200-3407,0011N00001FFmXmQAL
Fifth Street Realty Partners - James Brooks - 310-720-1445,0011N00001FFmXnQAL
"ALLIANCE FOR BUILDING COMMUNITIES, INC. -  - 610-439-7007",0011N00001FFmXoQAL
Hunt Companies - Glen Weisberg - 915-533-1122,0011N00001FFmXpQAL
Rich-Mar Properties IIi Inc - Gary Marudas - 720-434-8112,0011N00001FFmXqQAL
Lyngblomsten Apartments Inc - Jeff Heinecke - 763-576-1906,0011N00001FFmXrQAL
Bridge Housing Corporation - Brad Wiblin - 415-321-3565,0011N00001FFmXsQAL
"Everglades Heights Apartments, Llc -  - 954-739-1114",0011N00001FFmXtQAL
"LLangollen Hope House, Inc. -  - 302-653-6559",0011N00001FFmXuQAL
City Of La Community Redevelopment Agency - Jenny Scanlin - 213-977-1600,0011N00001FFmXvQAL
"Carmalor Ohio, Llc -  - 619-449-8293",0011N00001FFmXwQAL
Mercy Outreach Ministries Iv Inc. -  - 419-725-5225,0011N00001FFmXxQAL
"St. Georges Senior Housing, Inc. -  - 512-459-8285",0011N00001FFmXyQAL
"Ridgewood Apartments, An Ohio Limited Partnership -  - 513-251-2500",0011N00001FFmXzQAL
"Carc 1 Housing, Inc. -  - 251-246-3000",0011N00001FFmY0QAL
J Allen Mangmement - Joshua Allen - 409-833-8947,0011N00001FFmY1QAL
Housing Authority Of Center - Business - 719-754-2477,0011N00001FFmY2QAL
"Impact Bradford, L.p. -  - 410-772-2557",0011N00001FFmY3QAL
Central Baptist Church of the Halifax - David Smith - 386-322-1633,0011N00001FFmY4QAL
Stow Plaza Apartments Llc -  - 330-239-4474,0011N00001FFmY5QAL
Moxie Holdings -  - 213-840-2662,0011N00001FFmY6QAL
"PATHWAYS, INC -  - 606-329-8588",0011N00001FFmY7QAL
Truman Development and Management  LLC -  - 718-435-0949,0011N00001FFmY8QAL
"Community Properties Revitalization I, Llc -  - 614-224-8446",0011N00001FFmY9QAL
Sargeant West Apartments II Limited Partnership -  - 413-539-9500,0011N00001FFmYAQA1
Wells Fargo Bank Na - Ryan Castillo - 310-285-5921,0011N00001FFmbXQAT
"L.W. FRASER INDEPENDENT LIVING PROJECT, INC. -  - 612-861-1688",0011N00001FFmbYQAT
Housing Authority Of The City Of La Junta - Business - 719-384-7221,0011N00001FFmbZQAT
James Associates Management Equity Services -  - 623-434-0175,0011N00001FFmbaQAD
"Ashton Riverside, Lp -  - 229-244-2800",0011N00001FFmbbQAD
"Professional Property Management, Inc. -  - 815-397-3755",0011N00001FFmbcQAD
"Benchmark Management Of Florida, Inc. -  - 716-833-4986",0011N00001FFmbdQAD
Hotel Oakland Associates - Business - 510-891-9200,0011N00001FFmbeQAD
"Lynchburg Covenant Fellowship, Inc. -  - 434-847-9059",0011N00001FFmbfQAD
Hickory Manor 2004 Ltp. - Alan Ludwig - 847-263-6200,0011N00001FFmbgQAD
SOUTHERN HILLS DEVELOPMENTAL SERVICES -  - 605-745-3408,0011N00001FFmbhQAD
Rural Consulting & Management -  - 860-779-3570,0011N00001FFmbiQAD
Housing Development Partners - Marco Vakili - 619-578-7470,0011N00001FFmbjQAD
Millennia Companies - Frank Sinito - 216-544-1265,0011N00001FFmbkQAD
Urban Properties Advisors LLC -  - 773-736-1244,0011N00001FFmblQAD
"Lakeview Village, Inc -  - 317-244-5223",0011N00001FFmbmQAD
"DYouville Senior Care, Inc. -  - 978-569-1000",0011N00001FFmbnQAD
"INDIANAPOLIS MINISTRIES 2 INC, -  - 317-574-4700",0011N00001FFmboQAD
"ISLAND ELDERLY HSG., INC. -  - 508-693-5880",0011N00001FFmbpQAD
GHC - V Limited - 757-722-5901,0011N00001FFmbqQAD
Delphia Management Corporation -  - 717-846-5139,0011N00001FFmbrQAD
"Bnai Brith Wiregrass Senior Housing, Inc. -  - 205-639-5073",0011N00001FFmbsQAD
EDMUNDS COMPANY -  - 218-724-7900,0011N00001FFmbtQAD
"Goodwill Industries-Big Bend, Inc. -  - 850-576-7145",0011N00001FFmbuQAD
Recources For Community Development - Rick Judd - 510-841-4410,0011N00001FFmbvQAD
National Church Residences -  - 614-451-2151,0011N00001FFmbwQAD
"Kenwood Place I, Inc. -  - 317-569-7420",0011N00001FFmbxQAD
"Douglas Manor Apartments, LP - LP Doug - 401-521-3538",0011N00001FFmbyQAD
MJH Real Estate Company -  - 314-770-2100,0011N00001FFmbzQAD
Human Service Professionals -  - 309-836-4100,0011N00001FFmc0QAD
Northwest Housing Initiative Inc -  - 904-781-7797,0011N00001FFmc1QAD
Related Of California - Craig Farmer - 949-660-7272,0011N00001FFmc2QAD
"Hiland Management Company, LLC -  - 360-694-3343",0011N00001FFmc3QAD
Blakewood Lp -  - 865-525-7500,0011N00001FFmc4QAD
"272-280 Linwood Avenue, Inc. 
Baptist Manor -  - 716-881-1120",0011N00001FFmc5QAD
SK Management Co Llc - Business - 213-275-1404,0011N00001FFmc6QAD
Midland Management -  - 314-469-2222,0011N00001FFmc7QAD
Windsor Manor East Limited Partnership -  - 937-644-8307,0011N00001FFmc8QAD
Continental Management - Centerline LP - 248-833-0550,0011N00001FFmc9QAD
Pathstone Development - AMELIA CASCIANI,0011N00001FFmcAQAT
"Princeton Community Housing, Inc - Richard Gittleman - 609-924-3822",0011N00001FFmcBQAT
EDMONTON MANOR ASSOCIATES -  - 270-432-3020,0011N00001FFmcCQAT
BEAVER CITY HOUSING AUTHORITY -  - 308-268-6665,0011N00001FFmcDQAT
Chase Commercial - Scott Schweer - 949-833-4074,0011N00001FFmcEQAT
"National Property Services, LLC -  - 815-477-7171",0011N00001FFmcFQAT
South Portland Housing Authority -  - 207-773-4140,0011N00001FFmcGQAT
"Orbach Affordable Housing Solutions, LLC - Morgan Sage - 201-242-4800",0011N00001FFmcHQAT
"Green Valley Manor Assoc., Joint Venture -  - 702-313-3700",0011N00001FFmcIQAT
Ralston Square Apartments Lp -  - 616-206-8163,0011N00001FFmcJQAT
"Crossroads Management, Llc -  - 305-371-8300",0011N00001FFmcKQAT
UJA Federation of Northern New Jersey -  - 201-488-6800,0011N00001FFmcLQAT
"First Richland Morrow Housing, Inc. Ix -  - 614-451-9000",0011N00001FFmcMQAT
"Byrneport Apartments II, Limited Partnership - Dennis Kennedy - 419-720-9797",0011N00001FFmcNQAT
Accessible Space Inc - Stephen Schaaf - 651-645-7271,0011N00001FFmcOQAT
COGIC MEMORIAL HOME FOR THE ELDERLY INC. - COGIC Steve - 757-622-2513,0011N00001FFmcPQAT
"Pierce Street Partners Lmtd Partnership,an Iowa Lp -  - 712-252-2201",0011N00001FFmcQQAT
"Franciscan Ministries, Inc. -  - 630-909-6900",0011N00001FFmcRQAT
Amherst Village Management -  - 419-354-1501,0011N00001FFmcSQAT
Pegues Corporation -  - 903-757-8708,0011N00001FFmcTQAT
Gibson Gardens Ltd Partnership -  - 217-784-8510,0011N00001FFmcUQAT
"Gibb Chipley Village, Inc. -  - 850-576-7145",0011N00001FFmcVQAT
"Central Wisconsin Housing, Ltd -  - 715-357-3334",0011N00001FFmcWQAT
"Dom Naradowy Polski Preservation Associates, LP -  - 413-592-0686",0011N00001FFmcXQAT
Wells Manor Housing Partner Limited Partnership -  - 614-837-4209,0011N00001FFmcYQAT
HERITAGE PLACE INC -  - 208-664-2680,0011N00001FFmcZQAT
Kankakee Kommons Company - Kankakee Company - 312-855-9444,0011N00001FFmcaQAD
Pine View Housing Corporation - Annie Chung - 415-753-5651,0011N00001FFmcbQAD
"Ashton Calhoun, L.p. -  - 229-244-2800",0011N00001FFmccQAD
Casitas On East Broadway - Marguerite Harmon - 520-623-0344,0011N00001FFmcdQAD
Monfric Realty Inc. -  - 619-276-6271,0011N00001FFmceQAD
NMI Property Management LLC -  - 703-225-0399,0011N00001FFmcfQAD
Community Services for the Developmentally Disable -  - 716-883-8888,0011N00001FFmcgQAD
Paw Realty -  - 715-986-4181,0011N00001FFmchQAD
Michael Wagler -  - 319-664-3002,0011N00001FFmciQAD
"Crossroads Community, Inc. -  - 410-924-8193",0011N00001FFmcjQAD
Aof Pacific Affordable Housing Corp - Ray Nayar - 714-799-1339,0011N00001FFmckQAD
"GoldenAge Apartments, Inc. -  - 870-534-2873",0011N00001FFmclQAD
"Viridian Management, Inc. -  - 541-426-3820",0011N00001FFmcmQAD
Capital Realty Group - Moshe Eichler - 845-356-7773,0011N00001FFmcnQAD
Vermillion Housing & Redevelopment Commission -  - 605-677-7193,0011N00001FFmcoQAD
Vale Park Psychiatric Services -  - 219-531-3500,0011N00001FFmcpQAD
"Barbour County Apartments, Ltd. -  - 334-749-0885",0011N00001FFmcqQAD
"Key Property Management, Llc -  - 801-328-1866",0011N00001FFmcrQAD
THE BRUSKIN AGENCY -  - 732-545-0095,0011N00001FFmcsQAD
The Santa Monica Christian Towers Inc - Yollie Kidwill - 310-452-6161,0011N00001FFmctQAD
Lynwood Terrace Company -  - 334-279-8646,0011N00001FFmcuQAD
Tripp & Associates Inc. -  - 847-717-4438,0011N00001FFmcvQAD
"Community Services Housing, Inc. -  - 434-978-2007",0011N00001FFmcwQAD
"SPOKANE BAPTIST ASSOCIATION HOMES, INC -  - 509-489-7612",0011N00001FFmcxQAD
Hodges Development Corporation -  - 603-224-9221,0011N00001FFmcyQAD
First King Properties - Mendel Pomerantz - 212-882-1479,0011N00001FFmczQAD
Baptist Health Services Inc - Vince Wittington - 318-396-6147,0011N00001FFmd0QAD
Chicago House and Social Service Agency -  - 773-248-5200,0011N00001FFmd1QAD
IRHP-Institute for Responsible Housing Preservation - ,0011N00001FFmd2QAD
Hemet Leased Housing Association I - Jeff Huggett,0011N00001FFmd3QAD
SPRINGBROOK II LLC - Andrew Crossed - 585-324-0537,0011N00001FFmd4QAD
Marcus & Millichap - John Susank - 949-296-9210,0011N00001FFmd5QAD
"S. E. M. Villa, Inc. - Bruce Johnson - 513-831-3262",0011N00001FFmd6QAD
"HM Management Company, Inc. -  - 931-433-7702",0011N00001FFmd7QAD
Subenberg & Durrett Lllp - Jonathan Durrett - 808-277-9500,0011N00001FFmd8QAD
"Dominion Realty, Inc. -  - 317-777-6318",0011N00001FFmd9QAD
Good Shepherd Residence Inc - Arlington Harris - 510-397-2382,0011N00001FFmdAQAT
Walnut Grove Non-Profit Housing -  - 360-993-9503,0011N00001FFmdBQAT
Homestead Affordable Housing Inc -  - 785-364-0110,0011N00001FFmdCQAT
Catalyst Housing Inc - Business - 831-649-4522,0011N00001FFmdDQAT
"Area Agency on Aging of Northwest AR, Inc. -  - 870-741-1144",0011N00001FFmdEQAT
Dawson Holdings - Tim Fluetsch - 801-244-6658,0011N00001FFmdFQAT
Fairview Estates Limited Partnership -  - 513-421-6999,0011N00001FFmdGQAT
Central States Development - John Foley - 402-963-9099,0011N00001FFmdHQAT
"LEDIC Management Group, LLC -  - 901-435-7700",0011N00001FFmdIQAT
"Colonial Terrace II, An Ohio General Partnership -  - 614-224-2083",0011N00001FFmdJQAT
Luther Burbank Savings - ,0011N00001FFmdKQAT
Patricia Madje - David Madje - 951-898-9960,0011N00001FFmdLQAT
Income Property Management Llc - Jeff Reingold - 503-223-6327,0011N00001FFmdMQAT
BRETHREN SERVICES INC -  - 717-569-2657,0011N00001FFmdNQAT
"KCD Investments, Inc -  - 888-411-5320",0011N00001FFmdOQAT
"5325 COTTAGE GROVE LLC d/b/a 510 BELMONT PRESERVATION, LLC - LLC 5325 - 312-726-5600",0011N00001FFmdPQAT
Morrisania Apartments LLC - Leeann Morein - 718-221-4975,0011N00001FFmdQQAT
Center City Housing Corporation -  - 218-722-7161,0011N00001FFmdRQAT
Megan Properties Management Inc -  - 913-685-9000,0011N00001FFmdSQAT
Olson Home Builders - Stephen Olson - 562-596-4770,0011N00001FFmdTQAT
"R. E. Management, Inc. -  - 920-432-7577",0011N00001FFmdUQAT
The Barkan Companies - Peter Barkan - 617-482-5500,0011N00001FFmdVQAT
T & B Investments - Business - 408-395-2548,0011N00001FFmdWQAT
"EBCDC, Inc. -  - 617-569-5900",0011N00001FFmdXQAT
Miami Valley Housing Association I -  - 937-263-4449,0011N00001FFmdYQAT
Nai - Tom Papoulias - 323-201-3604,0011N00001FFmdZQAT
"WG Holding, Llc -  - 608-776-3184",0011N00001FFmdaQAD
PARK GLEN ASSOCIATES LLC - PARK LLC - 312-855-9444,0011N00001FFmdbQAD
JEBCO -  - 304-265-3810,0011N00001FFmdcQAD
LAKEMARY CENTER INC -  - 913-557-4000,0011N00001FFmddQAD
CHDC Chancellor Manor Limited Partnership -  - 612-332-6264,0011N00001FFmdeQAD
"Albany Housing Iv, Inc. -  - 912-888-6852",0011N00001FFmdfQAD
"Kimball Management, Inc -  - 402-331-6059",0011N00001FFmdgQAD
US Housing Consultants -  - 603-223-0003,0011N00001FFmdhQAD
"Waynedale II Apartments, Inc. -  - 260-481-2722",0011N00001FFmdiQAD
William C Smith & Co Inc -  - 202-371-1220,0011N00001FFmdjQAD
Rocky Mountain Manor -  - 307-754-4535,0011N00001FFmdkQAD
Meglei Mangement - Michael Meglei - 312-656-0500,0011N00001FFmdlQAD
WR South LLC -  - 617-742-4500,0011N00001FFmdmQAD
Affordable Housing Fund I -  - 608-836-1152,0011N00001FFmdnQAD
Housing Authority of the County of Los Angeles -  - 626-262-4510,0011N00001FFmdoQAD
Jamestown Place Limited Partnership -  - 614-396-3200,0011N00001FFmdpQAD
Friendship Village Inc - Pearlie Roger-James - 510-247-3126,0011N00001FFmdqQAD
Argent Apartments Of Antigo -  - 262-344-1115,0011N00001FFmdrQAD
Union Plaza Senior Housing Inc -  - 719-545-8900,0011N00001FFmdsQAD
Episcopal Diocese Of Utah - Steve Hutchinson - 801-322-4131,0011N00001FFmdtQAD
Northboro Village d/b/a -  - 503-636-4614,0011N00001FFmduQAD
Carbrook Associates - Gitel Fischer - 718-773-6600,0011N00001FFmdvQAD
Milltwee Housing Development Fund Company Inc - Herbert McNeil,0011N00001FFmdwQAD
Clovernook Housing Network Corporation -  - 513-619-2929,0011N00001FFmdxQAD
SCOTTISH RITE TOWER DEVELOPMENT CORP. - Solomon Wallace - 215-732-8484,0011N00001FFmdyQAD
Fidelity National Title - Megan Packwood - 206-628-2832,0011N00001FFmdzQAD
Lincoln Mills LLC -  - 401-728-7755,0011N00001FFme0QAD
"Greenway Of Burlington Associates, L.p. -  - 515-698-9706",0011N00001FFme1QAD
Lutheran Social Services Of Central Ohio Hamilton Housing Inc -  - 614-228-5200,0011N00001FFme2QAD
"Washington Area Housing Company, Ltd. -  - 330-454-8051",0011N00001FFme3QAD
Rosehill Housing Management Corporation -  - 718-584-5101,0011N00001FFme4QAD
Housing Authority Of The City Of Albany -  - 229-434-4500,0011N00001FFme5QAD
Century 21realty Masters -  - 888-537-5622,0011N00001FFme6QAD
Ericksen Partnership - Business - 206-842-2550,0011N00001FFme7QAD
Capitol Hill Housing - Business - 206-329-7303,0011N00001FFme8QAD
B & D Management -  - 208-549-0154,0011N00001FFme9QAD
"Metroplex, Inc. -  - 312-726-5600",0011N00001FFmeAQAT
Beacon Communities - John Brown - 562-867-9550,0011N00001FFmeBQAT
"The Villages At Tarpon, Ltd. -  - 727-937-4411",0011N00001FFmeCQAT
"Village Shalom Apartments, Inc. -  - 614-239-1999",0011N00001FFmeDQAT
Easter Seals Goodwill NRM -  - 406-761-3680,0011N00001FFmeEQAT
Affordable Housing Preservation Advisors - Stephen Roger - 347-563-7201,0011N00001FFmeFQAT
"Housing Authority of Renton, Washington -  - 425-226-1850",0011N00001FFmeGQAT
New York Foundation for Senior Citizens - Elizabeth Tozer - 212-369-5523,0011N00001FFmeHQAT
"Cheri Daly, Inc. -  - 704-544-9205",0011N00001FFmeIQAT
St. Joseph Housing LP - St LP - 417-447-1800,0011N00001FFmeJQAT
"Fair Park Apartments, Llc -  - 614-552-5924",0011N00001FFmeKQAT
Sunset Manor LP -  - 208-785-4714,0011N00001FFmeLQAT
Omni Property Management -  - 317-241-4053,0011N00001FFmeMQAT
ST Vincent De Paul -  - 208-664-3095,0011N00001FFmeNQAT
"Shifco Management, LLC -  - 856-203-7048",0011N00001FFmeOQAT
ALTMAN REALTY CO -  - 215-884-0500,0011N00001FFmePQAT
"CENTRAL STATE MANAGERS, INC -  - 859-223-3858",0011N00001FFmeQQAT
CRANFORD HOUSING BOARD INC - Barbara Bilger - 908-272-8425,0011N00001FFmeRQAT
"Becker Property Services, Llc -  - 262-240-9406",0011N00001FFmeSQAT
National Residences Of Chillicothe II Oh -  - 614-451-2151,0011N00001FFmeTQAT
"Franklin Senior Housing Management, Llc -  - 614-451-1919",0011N00001FFmeUQAT
KBK Enterprises - Keith Key - 614-476-3548,0011N00001FFmeVQAT
"Retiree Housing Of Cedar Rapids, Inc -  - 216-360-8333",0011N00001FFmeWQAT
R & V Management - Randee Ferry - 619-285-5500,0011N00001FFmeXQAT
CSI Support and Development Services -  - 586-753-9002,0011N00001FFmeYQAT
Medina Creative Living II -  - 330-591-4434,0011N00001FFmeZQAT
"Mackinaw II, LLC -  - 517-708-2147",0011N00001FFmeaQAD
"Westside Manor, A Limited Partnership - Lincoln Jackson - 641-782-7074",0011N00001FFmebQAD
"Camden Way II, Ltd -  - 740-653-3583",0011N00001FFmecQAD
Bethany Village Apartments Indiana Llc -  - 845-356-7773,0011N00001FFmedQAD
Retiree Housing -  - 216-360-8333,0011N00001FFmeeQAD
Fairfax Education Association - FEA Corp - 703-281-2080,0011N00001FFmefQAD
SENIOR CITIZENS HOUSING OF MOORE - John Scruggs - 405-794-4140,0011N00001FFmegQAD
"Black Realty Management, Inc. -  - 509-623-1000",0011N00001FFmehQAD
COMMONBOND HOUSING (MN Contact) -  - 651-291-1750,0011N00001FFmeiQAD
DAVIS AUTHORITY - DAVIS AUTHORITY - 801-451-2587,0011N00001FFmejQAD
Hamilton Medical Center Inc -  - 404-278-7006,0011N00001FFmekQAD
"NOWCAP OF WYOMING, INC. -  - 307-347-6185",0011N00001FFmelQAD
Bethel Housing Community Development Inc - Rev Davis - 229-436-7568,0011N00001FFmemQAD
"B.W.C., A Limited Partnership -  - 608-784-2935",0011N00001FFmenQAD
SW DETROIT COMMUNITY MENTAL HEALTH SRVCS INC -  - 313-841-8905,0011N00001FFmeoQAD
Future Wisconsin Taylor County Llc -  - 608-836-2911,0011N00001FFmepQAD
"Sunrise Dwellings, Inc. -  - 740-363-5562",0011N00001FFmeqQAD
"HOUSING AUTHORITY OF THE CITY OF MERIDIAN, TX -  - 254-435-2601",0011N00001FFmerQAD
Emeritus - Business,0011N00001FFmesQAD
Black Diamond Hope House -  - 302-653-6559,0011N00001FFmi8QAD
"DTH Management Group, Ltd. -  - 910-892-5999",0011N00001FFmi9QAD
"Holy Cross Manor II, Inc. -  - 941-729-2111",0011N00001FFmiAQAT
"WATKINS AREA HOMES II, INC. -  - 320-764-7395",0011N00001FFmiBQAT
E & M Management Corporation -  - 914-762-7955,0011N00001FFmiCQAT
"Crosshaven Properties, Inc. -  - 918-582-2224",0011N00001FFmiDQAT
Housing Authority of the County of Huntingdon -  - 814-542-2531,0011N00001FFmiEQAT
San Tomascharities Housing Corp - Dan Wu - 408-550-8300,0011N00001FFmiFQAT
"Frontier Health, Inc. -  - 423-467-3600",0011N00001FFmiGQAT
Towne Towers Associates - JOY BLACKSON - 412-716-6530,0011N00001FFmiHQAT
Schochet Property Management - Richard Henken - 212-310-6918,0011N00001FFmiIQAT
Camino Nuevo Charter Academy - Ana Ponce - 323-231-1106,0011N00001FFmiJQAT
ST. PETERS HOUSING MANAGEMENT CORP. -  - 610-933-4383,0011N00001FFmiKQAT
Dawn Enterprises Inc. -  - 208-785-5890,0011N00001FFmiLQAT
Ohio Investors Limited Partnership -  - 818-808-0600,0011N00001FFmiMQAT
"National Church Residences Of Chillicothe, Ohio -  - 614-451-2151",0011N00001FFmiNQAT
Fpi Management Inc - Dennis Treadaway - 916-357-5300,0011N00001FFmiOQAT
K & D Group inc. -  - 440-946-3600,0011N00001FFmiPQAT
"PLAINVIEW HOUSING, INC. -  - 507-285-5082",0011N00001FFmiQQAT
"Services-Taylor Made, Inc. -  - 407-732-6850",0011N00001FFmiRQAT
